Date,Open,High,Low,Close,Adj Close,Volume
2003-10-09,104.87999725341797,105.22000122070312,103.83000183105469,104.27999877929688,73.28938293457031,40066500
2003-10-10,104.2699966430664,104.5999984741211,103.91000366210938,104.56999969482422,73.49320983886719,22682800
2003-10-13,104.70999908447266,105.29000091552734,104.51000213623047,104.9000015258789,73.72513580322266,23825600
2003-10-14,104.80000305175781,105.43000030517578,104.36000061035156,105.2699966430664,73.98514556884766,38484400
2003-10-15,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,73.78838348388672,39021700
2003-10-16,104.68000030517578,105.7300033569336,104.6500015258789,105.41000366210938,74.08356475830078,32772200
2003-10-17,105.47000122070312,105.62999725341797,103.9800033569336,104.26000213623047,73.27531433105469,32790300
2003-10-20,104.44999694824219,105.04000091552734,103.94000244140625,105.04000091552734,73.82351684570312,27657000
2003-10-21,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,73.69698333740234,26729100
2003-10-22,104.02999877929688,104.19000244140625,103.19000244140625,103.54000091552734,72.7693099975586,33914500
2003-10-23,102.88999938964844,103.94999694824219,102.83999633789062,103.3499984741211,72.63577270507812,45830500
2003-10-24,102.83000183105469,103.58000183105469,102.18000030517578,103.58000183105469,72.79739379882812,51723600
2003-10-27,103.73999786376953,104.18000030517578,103.2699966430664,103.62999725341797,72.83255767822266,32460200
2003-10-28,103.9800033569336,105.1500015258789,103.81999969482422,105.04000091552734,73.82351684570312,34956200
2003-10-29,104.7699966430664,105.43000030517578,103.87000274658203,105.18000030517578,73.92192077636719,30955400
2003-10-30,105.79000091552734,105.97000122070312,104.80000305175781,105.4000015258789,74.07655334472656,39123100
2003-10-31,105.4000015258789,105.73999786376953,105.22000122070312,105.30000305175781,74.00627136230469,25761600
2003-11-03,105.75,106.61000061035156,105.70999908447266,105.98999786376953,74.49121856689453,37589300
2003-11-04,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,74.32955932617188,31421600
2003-11-05,105.48999786376953,105.97000122070312,104.9000015258789,105.83999633789062,74.38579559326172,33558800
2003-11-06,105.5999984741211,106.44000244140625,105.0999984741211,106.4000015258789,74.77933502197266,28392300
2003-11-07,106.63999938964844,106.72000122070312,105.56999969482422,105.61000061035156,74.22412872314453,31723200
2003-11-10,105.73999786376953,105.83999633789062,105.01000213623047,105.18000030517578,73.92192077636719,25530800
2003-11-11,105.08999633789062,105.33000183105469,104.80000305175781,105.1500015258789,73.90081024169922,26558600
2003-11-12,105.2300033569336,106.47000122070312,105.16000366210938,106.33000183105469,74.73016357421875,28000000
2003-11-13,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,74.75122833251953,29714800
2003-11-14,106.4000015258789,106.94999694824219,105.29000091552734,105.45999908447266,74.11869812011719,49158500
2003-11-17,104.91000366210938,105.13999938964844,104.04000091552734,104.93000030517578,73.7461929321289,44382100
2003-11-18,105.23999786376953,105.44999694824219,103.69999694824219,103.83999633789062,72.9801254272461,41155000
2003-11-19,104.02999877929688,105.01000213623047,103.91999816894531,104.72000122070312,73.5986099243164,29827000
2003-11-20,104.0,105.23999786376953,103.75,103.77999877929688,72.9379653930664,53578700
2003-11-21,104.23999786376953,104.33000183105469,103.62000274658203,104.20999908447266,73.24018859863281,30016000
2003-11-24,104.69000244140625,105.77999877929688,104.68000030517578,105.58999633789062,74.21002960205078,28906400
2003-11-25,105.7300033569336,106.41999816894531,105.44999694824219,105.98999786376953,74.49121856689453,37580000
2003-11-26,106.41999816894531,106.44999694824219,105.38999938964844,106.37000274658203,74.75823974609375,33053600
2003-11-28,106.27999877929688,106.66000366210938,106.19999694824219,106.44999694824219,74.81446075439453,10507500
2003-12-01,106.8499984741211,107.68000030517578,106.80000305175781,107.5999984741211,75.6227035522461,38699000
2003-12-02,107.37999725341797,107.7699966430664,107.06999969482422,107.33000183105469,75.43295288085938,35352000
2003-12-03,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,75.31349182128906,39078600
2003-12-04,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,75.6227035522461,36089500
2003-12-05,107.12000274658203,107.80000305175781,106.62000274658203,106.8499984741211,75.09562683105469,28824400
2003-12-08,106.73999786376953,107.63999938964844,106.68000030517578,107.56999969482422,75.60162353515625,32482900
2003-12-09,107.9000015258789,107.93000030517578,106.54000091552734,106.73999786376953,75.01827239990234,43596100
2003-12-10,106.7699966430664,106.9800033569336,105.95999908447266,106.7300033569336,75.01126098632812,36915400
2003-12-11,106.68000030517578,108.0999984741211,106.66999816894531,107.93000030517578,75.85464477539062,45304000
2003-12-12,107.97000122070312,108.19999694824219,107.38999938964844,108.13999938964844,76.00225830078125,34142200
2003-12-15,109.16999816894531,109.2300033569336,107.4800033569336,107.5999984741211,75.6227035522461,38693400
2003-12-16,107.68000030517578,108.5,107.5199966430664,108.16000366210938,76.01628875732422,32894200
2003-12-17,108.05999755859375,108.5,107.80000305175781,108.5,76.25526428222656,23198800
2003-12-18,108.55000305175781,109.7300033569336,108.38999938964844,109.72000122070312,77.11270141601562,29353100
2003-12-19,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,76.89802551269531,41465100
2003-12-22,108.79000091552734,109.66000366210938,108.77999877929688,109.66000366210938,77.43464660644531,27611300
2003-12-23,109.4800033569336,109.94999694824219,109.37999725341797,109.7300033569336,77.48408508300781,24741200
2003-12-24,109.5199966430664,109.87999725341797,109.43000030517578,109.62000274658203,77.40644836425781,8055800
2003-12-26,109.70999908447266,110.08000183105469,109.62999725341797,109.69999694824219,77.46292877197266,8308400
2003-12-29,110.0999984741211,111.2699966430664,109.77999877929688,111.16000366210938,78.49388885498047,22483700
2003-12-30,111.08999633789062,111.2699966430664,110.8499984741211,111.18000030517578,78.50799560546875,19559500
2003-12-31,111.22000122070312,111.5199966430664,110.83999633789062,111.27999877929688,78.57866668701172,31501800
2004-01-02,111.73999786376953,112.19000244140625,110.7300033569336,111.2300033569336,78.54327392578125,38072300
2004-01-05,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,79.39772033691406,27959800
2004-01-06,112.16000366210938,112.7300033569336,112.0,112.55000305175781,79.47541809082031,20472800
2004-01-07,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,79.74373626708984,30170400
2004-01-08,113.25,113.41000366210938,112.7699966430664,113.37999725341797,80.0615005493164,36438400
2004-01-09,112.83000183105469,113.5,112.2699966430664,112.38999938964844,79.3624038696289,54084300
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,79.94852447509766,31564100
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,79.48247528076172,54239700
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,80.14624786376953,30112800
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,80.34393310546875,38408700
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,80.66170501708984,31922700
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,80.64048767089844,29863000
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,81.27604675292969,30725000
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,81.0642318725586,29888500
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,80.80294799804688,44245300
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,81.81976318359375,30460600
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,80.97945404052734,35322800
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,80.05442810058594,52621300
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,80.13211059570312,60117100
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,80.13211059570312,30984400
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,80.47813415527344,38832400
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,80.34393310546875,25093500
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,79.68724822998047,39332600
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,79.9202651977539,37226800
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,80.8170394897461,37216000
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,80.83824920654297,24851300
2004-02-10,114.27999877929688,115.13999938964844,114.26000213623047,114.8499984741211,81.09952545166016,27908100
2004-02-11,114.8499984741211,116.38999938964844,114.16999816894531,116.06999969482422,81.96099853515625,42965700
2004-02-12,115.97000122070312,116.2699966430664,115.58000183105469,115.6500015258789,81.6644287109375,27814700
2004-02-13,115.81999969482422,116.19999694824219,114.75,115.12999725341797,81.29725646972656,44739900
2004-02-17,115.8499984741211,116.43000030517578,115.7699966430664,116.16999816894531,82.0315933227539,23984300
2004-02-18,116.19999694824219,116.5999984741211,115.3499984741211,115.66000366210938,81.6715087890625,28618000
2004-02-19,116.33000183105469,116.38999938964844,115.05999755859375,115.2300033569336,81.36783599853516,51146200
2004-02-20,115.4800033569336,115.55999755859375,114.31999969482422,114.87999725341797,81.12071228027344,46728800
2004-02-23,115.22000122070312,115.26000213623047,114.16999816894531,114.58999633789062,80.91592407226562,36357000
2004-02-24,114.2699966430664,114.98999786376953,113.02999877929688,114.38999938964844,80.77469635009766,43953000
2004-02-25,114.45999908447266,115.05999755859375,114.31999969482422,114.87000274658203,81.11363220214844,31213600
2004-02-26,114.61000061035156,115.29000091552734,114.33999633789062,114.94000244140625,81.1630859375,29683000
2004-02-27,115.19000244140625,115.73999786376953,114.62999725341797,115.0199966430664,81.21955108642578,39312000
2004-03-01,115.43000030517578,116.33999633789062,115.25,116.16000366210938,82.02456665039062,33130800
2004-03-02,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,81.54437255859375,38556400
2004-03-03,115.25,115.87000274658203,114.91999816894531,115.69000244140625,81.69267272949219,31346200
2004-03-04,115.72000122070312,116.0999984741211,115.5199966430664,115.98999786376953,81.90448760986328,21060000
2004-03-05,115.41999816894531,116.94999694824219,115.27999877929688,116.37999725341797,82.17988586425781,55905600
2004-03-08,116.33999633789062,116.62000274658203,114.91000366210938,114.95999908447266,81.17717742919922,39281600
2004-03-09,115.0999984741211,115.20999908447266,114.23999786376953,114.5,80.85237121582031,39746100
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,79.4966049194336,67671800
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,78.46565246582031,89134800
2004-03-12,111.7300033569336,112.70999908447266,111.58000183105469,112.58000183105469,79.4966049194336,54012200
2004-03-15,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,78.52213287353516,57677200
2004-03-16,111.77999877929688,112.05999755859375,110.83999633789062,111.79000091552734,78.93871307373047,59832600
2004-03-17,112.18000030517578,113.26000213623047,112.0999984741211,113.04000091552734,79.82142639160156,41607300
2004-03-18,112.69999694824219,113.2699966430664,111.93000030517578,113.06999969482422,79.84257507324219,60014300
2004-03-19,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,78.69817352294922,48636200
2004-03-22,110.54000091552734,110.56999969482422,109.0999984741211,109.6500015258789,77.69904327392578,62752100
2004-03-23,110.25,110.4000015258789,109.36000061035156,109.45999908447266,77.56441497802734,54080200
2004-03-24,109.58000183105469,110.13999938964844,108.8499984741211,109.55000305175781,77.62821197509766,51584300
2004-03-25,110.08000183105469,111.30000305175781,109.79000091552734,111.0,78.65564727783203,49873600
2004-03-26,110.95999908447266,111.79000091552734,110.80000305175781,111.02999877929688,78.67694854736328,37409500
2004-03-29,111.62999725341797,112.73999786376953,111.58000183105469,112.58999633789062,79.7823715209961,44113600
2004-03-30,112.30000305175781,113.06999969482422,112.22000122070312,112.97000122070312,80.0516586303711,39059900
2004-03-31,112.98999786376953,113.4000015258789,112.37999725341797,113.0999984741211,80.14376831054688,48517600
2004-04-01,113.06999969482422,113.87000274658203,113.05000305175781,113.77999877929688,80.62560272216797,45103800
2004-04-02,114.80999755859375,114.83999633789062,113.9000015258789,114.63999938964844,81.2350082397461,50987700
2004-04-05,114.45999908447266,115.37999725341797,114.44000244140625,115.2699966430664,81.68143463134766,30251800
2004-04-06,114.83000183105469,115.18000030517578,114.62000274658203,114.9000015258789,81.41925811767578,28420900
2004-04-07,114.94999694824219,114.9800033569336,114.11000061035156,114.62999725341797,81.22794342041016,45890500
2004-04-08,115.41000366210938,115.41000366210938,113.73999786376953,114.37000274658203,81.04368591308594,46929700
2004-04-12,114.58000183105469,115.08000183105469,114.56999969482422,114.81999969482422,81.36257934570312,23085200
2004-04-13,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,80.2217025756836,56210300
2004-04-14,112.61000061035156,113.63999938964844,112.55000305175781,113.38999938964844,80.34925842285156,62322300
2004-04-15,113.44999694824219,113.77999877929688,112.36000061035156,112.95999908447266,80.04456329345703,61602500
2004-04-16,113.37999725341797,114.05000305175781,112.9800033569336,113.83000183105469,80.66104888916016,47059200
2004-04-19,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,80.66104888916016,28277600
2004-04-20,114.08000183105469,114.31999969482422,111.77999877929688,111.91999816894531,79.30757141113281,53299400
2004-04-21,112.19999694824219,112.94999694824219,111.87000274658203,112.66999816894531,79.83906555175781,50177300
2004-04-22,112.4800033569336,114.66999816894531,112.44000244140625,114.25,80.95865631103516,62071500
2004-04-23,114.41999816894531,114.56999969482422,113.79000091552734,114.36000061035156,81.03660583496094,29395700
2004-04-26,114.5,114.94000244140625,113.5999984741211,114.19999694824219,80.9232177734375,35515200
2004-04-27,114.2300033569336,115.12000274658203,113.95999908447266,114.30000305175781,80.99405670166016,43485500
2004-04-28,113.88999938964844,114.01000213623047,112.5,112.81999969482422,79.94535827636719,50165800
2004-04-29,112.72000122070312,113.31999969482422,111.16000366210938,111.83000183105469,79.2437973022461,69687600
2004-04-30,112.16999816894531,112.37999725341797,110.9000015258789,110.95999908447266,78.62732696533203,48681400
2004-05-03,111.37000274658203,112.29000091552734,111.3499984741211,112.1500015258789,79.47053527832031,33758000
2004-05-04,112.25,113.26000213623047,111.66000366210938,112.05999755859375,79.40678405761719,51185100
2004-05-05,112.41000366210938,112.95999908447266,112.16000366210938,112.77999877929688,79.91702270507812,34405000
2004-05-06,112.0199966430664,112.58999633789062,111.0,111.80999755859375,79.2296371459961,54997000
2004-05-07,111.22000122070312,112.2300033569336,109.95999908447266,109.95999908447266,77.9187240600586,60950000
2004-05-10,109.44000244140625,109.75,108.36000061035156,108.83000183105469,77.11798095703125,75279400
2004-05-11,109.45999908447266,110.05000305175781,109.33000183105469,109.75,77.76990509033203,48300600
2004-05-12,109.56999969482422,110.54000091552734,108.05999755859375,110.44999694824219,78.26596069335938,90830500
2004-05-13,109.76000213623047,110.80999755859375,109.62999725341797,109.98999786376953,77.93998718261719,57393700
2004-05-14,109.94999694824219,110.73999786376953,109.2699966430664,110.04000091552734,77.97541046142578,54123100
2004-05-17,108.88999938964844,109.5,108.41000366210938,109.0999984741211,77.30933380126953,55020400
2004-05-18,109.48999786376953,109.94000244140625,109.33000183105469,109.6500015258789,77.69904327392578,30193100
2004-05-19,110.5,111.18000030517578,109.1500015258789,109.2699966430664,77.42979431152344,54804100
2004-05-20,109.44999694824219,109.87000274658203,109.04000091552734,109.62000274658203,77.67780303955078,38082900
2004-05-21,109.97000122070312,110.55000305175781,109.47000122070312,109.80999755859375,77.81242370605469,47480400
2004-05-24,110.52999877929688,110.76000213623047,109.68000030517578,110.2699966430664,78.13839721679688,40961500
2004-05-25,109.9000015258789,111.9800033569336,109.5999984741211,111.8499984741211,79.25798034667969,48668000
2004-05-26,111.66000366210938,112.29000091552734,111.51000213623047,112.23999786376953,79.53435516357422,35977000
2004-05-27,112.54000091552734,113.02999877929688,112.05999755859375,112.87000274658203,79.98078155517578,45306900
2004-05-28,112.7300033569336,112.87999725341797,112.36000061035156,112.86000061035156,79.97368621826172,23367200
2004-06-01,112.45999908447266,112.86000061035156,111.87000274658203,112.70999908447266,79.86739349365234,41044700
2004-06-02,113.02999877929688,113.4800033569336,112.45999908447266,113.12999725341797,80.16503143310547,39774200
2004-06-03,112.80999755859375,113.19000244140625,112.06999969482422,112.08999633789062,79.42804718017578,38688300
2004-06-04,112.9800033569336,113.58000183105469,112.70999908447266,112.9800033569336,80.05870819091797,32739500
2004-06-07,113.43000030517578,114.80999755859375,113.41999816894531,114.69999694824219,81.27752685546875,31643800
2004-06-08,114.37000274658203,114.91999816894531,114.16999816894531,114.86000061035156,81.39094543457031,32846500
2004-06-09,114.51000213623047,114.69999694824219,113.72000122070312,113.79000091552734,80.6327133178711,36737600
2004-06-10,114.04000091552734,114.3499984741211,113.93000030517578,114.3499984741211,81.02952575683594,21711000
2004-06-14,113.81999969482422,113.8499984741211,112.87000274658203,113.22000122070312,80.22877502441406,34633000
2004-06-15,113.9000015258789,114.44999694824219,113.51000213623047,114.0199966430664,80.79568481445312,37445000
2004-06-16,114.0,114.19999694824219,113.69999694824219,114.0,80.78147888183594,26633400
2004-06-17,113.8499984741211,114.06999969482422,113.33000183105469,113.83000183105469,80.66104888916016,28402400
2004-06-18,113.2699966430664,114.22000122070312,113.18000030517578,113.62999725341797,80.81322479248047,31799800
2004-06-21,113.75,114.13999938964844,113.12999725341797,113.19999694824219,80.50741577148438,25284000
2004-06-22,113.12999725341797,113.87999725341797,112.66999816894531,113.7699966430664,80.9128189086914,37334000
2004-06-23,113.61000061035156,114.83999633789062,113.41999816894531,114.75,81.60978698730469,35580000
2004-06-24,114.55999755859375,114.93000030517578,114.26000213623047,114.38999938964844,81.3537368774414,35272100
2004-06-25,114.41000366210938,114.94000244140625,113.68000030517578,113.83999633789062,80.96258544921875,32837900
2004-06-28,114.5199966430664,114.61000061035156,113.41000366210938,113.44999694824219,80.68521881103516,40824500
2004-06-29,113.52999877929688,114.16999816894531,113.41999816894531,113.91999816894531,81.01947784423828,28418100
2004-06-30,114.06999969482422,114.79000091552734,113.6500015258789,114.52999877929688,81.45330810546875,52230600
2004-07-01,114.25,114.4000015258789,112.58000183105469,112.94000244140625,80.32251739501953,57734700
2004-07-02,113.16000366210938,113.29000091552734,112.5999984741211,112.87999725341797,80.27984619140625,34615100
2004-07-06,112.37000274658203,112.44999694824219,111.62999725341797,111.88999938964844,79.57575988769531,38698200
2004-07-07,111.80999755859375,112.56999969482422,111.75,112.22000122070312,79.8104248046875,29839800
2004-07-08,111.80999755859375,112.31999969482422,111.19999694824219,111.44000244140625,79.25572204589844,45291100
2004-07-09,111.72000122070312,111.94000244140625,111.37999725341797,111.7300033569336,79.46196746826172,27412900
2004-07-12,111.5199966430664,112.04000091552734,111.0,111.77999877929688,79.49752807617188,35691300
2004-07-13,111.91999816894531,112.0199966430664,111.5999984741211,111.86000061035156,79.55438232421875,26752000
2004-07-14,111.26000213623047,112.38999938964844,111.12000274658203,111.5199966430664,79.3125991821289,54089400
2004-07-15,111.73999786376953,111.91000366210938,110.69999694824219,110.80000305175781,78.8005599975586,38403500
2004-07-16,111.56999969482422,111.66999816894531,110.44000244140625,110.70999908447266,78.73656463623047,40871200
2004-07-19,110.75,110.95999908447266,109.98999786376953,110.23999786376953,78.40229034423828,39592800
2004-07-20,110.52999877929688,111.9000015258789,110.25,111.63999938964844,79.3979721069336,46679800
2004-07-21,111.81999969482422,112.05999755859375,109.44999694824219,109.58000183105469,77.93289947509766,56241100
2004-07-22,109.36000061035156,110.38999938964844,108.7699966430664,109.87999725341797,78.1462631225586,72477100
2004-07-23,109.62000274658203,109.70999908447266,108.69000244140625,108.95999908447266,77.49197387695312,49610500
2004-07-26,109.19000244140625,109.43000030517578,108.20999908447266,108.75,77.34261322021484,49679100
2004-07-27,109.05000305175781,110.11000061035156,108.97000122070312,109.7699966430664,78.0680160522461,51295100
2004-07-28,109.55000305175781,110.37000274658203,108.58999633789062,110.0999984741211,78.3027114868164,65862300
2004-07-29,110.54000091552734,110.87000274658203,110.0,110.56999969482422,78.63697814941406,52200500
2004-07-30,110.31999969482422,110.9000015258789,110.0999984741211,110.83999633789062,78.82901000976562,41581700
2004-08-02,110.19000244140625,111.36000061035156,110.05000305175781,111.06999969482422,78.9925765991211,38263100
2004-08-03,110.93000030517578,111.05999755859375,110.16000366210938,110.20999908447266,78.38094329833984,40948800
2004-08-04,109.88999938964844,110.75,109.63999938964844,110.19999694824219,78.37380981445312,40763200
2004-08-05,110.29000091552734,110.37999725341797,108.2699966430664,108.4000015258789,77.09368896484375,50772000
2004-08-06,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,75.99132537841797,74729000
2004-08-09,107.0199966430664,107.4800033569336,106.87000274658203,107.0,76.0979995727539,37476300
2004-08-10,107.30999755859375,108.41000366210938,107.26000213623047,108.37999725341797,77.07946014404297,55870600
2004-08-11,107.68000030517578,108.33000183105469,107.0999984741211,108.16000366210938,76.92298126220703,52933200
2004-08-12,107.68000030517578,107.94999694824219,106.62999725341797,106.9800033569336,76.08380126953125,50015900
2004-08-13,107.0999984741211,107.3499984741211,106.58999633789062,107.19000244140625,76.23311614990234,41634700
2004-08-16,107.13999938964844,108.63999938964844,107.0999984741211,108.30000305175781,77.02256774902344,45731900
2004-08-17,108.75,109.27999877929688,108.52999877929688,108.91000366210938,77.45638275146484,40701600
2004-08-18,108.5199966430664,110.16999816894531,108.48999786376953,110.02999877929688,78.2529296875,43165400
2004-08-19,109.80999755859375,110.0199966430664,109.18000030517578,109.70999908447266,78.02538299560547,39881600
2004-08-20,109.61000061035156,110.62999725341797,109.51000213623047,110.4800033569336,78.57299041748047,44870900
2004-08-23,110.55000305175781,110.7699966430664,110.05000305175781,110.19999694824219,78.37380981445312,33745100
2004-08-24,110.63999938964844,110.7300033569336,109.8499984741211,110.3499984741211,78.4804916381836,30453100
2004-08-25,110.33000183105469,111.2699966430664,109.9000015258789,111.0999984741211,79.01390838623047,38551400
2004-08-26,110.95999908447266,111.30999755859375,110.8499984741211,111.0999984741211,79.01390838623047,26629500
2004-08-27,111.19999694824219,111.62999725341797,111.05000305175781,111.44999694824219,79.26280212402344,24902900
2004-08-30,111.22000122070312,111.33999633789062,110.44999694824219,110.52999877929688,78.6085205078125,26726500
2004-08-31,110.66000366210938,111.16000366210938,110.0999984741211,111.11000061035156,79.0210189819336,44125300
2004-09-01,110.94999694824219,111.63999938964844,110.4800033569336,111.31999969482422,79.17040252685547,52778300
2004-09-02,111.23999786376953,112.69999694824219,111.23999786376953,112.58000183105469,80.0665054321289,42736600
2004-09-03,112.33000183105469,112.81999969482422,112.01000213623047,112.12000274658203,79.73931884765625,30480500
2004-09-07,112.54000091552734,113.12999725341797,112.31999969482422,112.86000061035156,80.26560974121094,37338800
2004-09-08,112.62000274658203,113.05999755859375,112.30999755859375,112.58000183105469,80.0665054321289,32963100
2004-09-09,112.56999969482422,112.87999725341797,112.02999877929688,112.4800033569336,79.99537658691406,34314800
2004-09-10,112.5199966430664,113.2699966430664,112.08000183105469,113.05999755859375,80.4078598022461,27900600
2004-09-13,113.30999755859375,113.73999786376953,113.01000213623047,113.43000030517578,80.67098236083984,44398100
2004-09-14,113.30000305175781,113.69000244140625,113.19000244140625,113.66000366210938,80.83454895019531,28048900
2004-09-15,113.30000305175781,113.36000061035156,112.68000030517578,112.80000305175781,80.22293853759766,38295000
2004-09-16,112.8499984741211,113.37000274658203,112.80000305175781,113.13999938964844,80.46472930908203,23911700
2004-09-17,112.94999694824219,113.36000061035156,112.69000244140625,113.1500015258789,80.8068618774414,33683000
2004-09-20,112.66999816894531,112.98999786376953,112.27999877929688,112.47000122070312,80.32120513916016,37149400
2004-09-21,112.75,113.47000122070312,112.54000091552734,112.95999908447266,80.67117309570312,40920800
2004-09-22,112.5,112.5199966430664,111.47000122070312,111.55000305175781,79.66422271728516,49042100
2004-09-23,111.5999984741211,111.69999694824219,110.94999694824219,110.94999694824219,79.2356948852539,44068700
2004-09-24,111.16999816894531,111.7300033569336,111.12999725341797,111.45999908447266,79.59989929199219,34981100
2004-09-27,111.0999984741211,111.19999694824219,110.58000183105469,110.75,79.09286499023438,39355100
2004-09-28,110.91000366210938,111.51000213623047,110.41000366210938,111.27999877929688,79.47139739990234,41662900
2004-09-29,111.20999908447266,111.8499984741211,111.0,111.83999633789062,79.87125396728516,33325700
2004-09-30,111.55000305175781,111.9800033569336,111.26000213623047,111.76000213623047,79.81414794921875,43536700
2004-10-01,112.26000213623047,113.6500015258789,112.20999908447266,113.6500015258789,81.16390228271484,62824300
2004-10-04,114.0999984741211,114.44000244140625,113.80000305175781,113.83999633789062,81.29959869384766,33082400
2004-10-05,113.8499984741211,114.16000366210938,113.54000091552734,113.9000015258789,81.34244537353516,36910600
2004-10-06,113.7699966430664,114.68000030517578,113.68000030517578,114.68000030517578,81.89950561523438,42297800
2004-10-07,114.37999725341797,114.4000015258789,113.36000061035156,113.44999694824219,81.02108001708984,39388800
2004-10-08,113.1500015258789,113.7699966430664,112.3499984741211,112.51000213623047,80.34978485107422,51872600
2004-10-11,112.77999877929688,113.0199966430664,112.63999938964844,112.97000122070312,80.67829895019531,20229100
2004-10-12,112.19999694824219,112.83000183105469,111.94000244140625,112.52999877929688,80.36402893066406,41754700
2004-10-13,113.0,113.06999969482422,111.31999969482422,111.54000091552734,79.65705108642578,54212600
2004-10-14,111.68000030517578,111.93000030517578,110.58000183105469,110.63999938964844,79.01432037353516,64082200
2004-10-15,111.0199966430664,111.73999786376953,110.56999969482422,111.26000213623047,79.45706176757812,63482200
2004-10-18,110.88999938964844,111.9000015258789,110.69999694824219,111.68000030517578,79.75698852539062,43535100
2004-10-19,112.0199966430664,112.2300033569336,110.58999633789062,110.73999786376953,79.08572387695312,55851900
2004-10-20,110.37999725341797,110.81999969482422,109.75,110.5199966430664,78.9285659790039,57118500
2004-10-21,110.79000091552734,111.31999969482422,110.20999908447266,111.23999786376953,79.44279479980469,53218300
2004-10-22,111.19000244140625,111.25,109.86000061035156,109.98999786376953,78.55008697509766,48752400
2004-10-25,109.75,110.12000274658203,109.3499984741211,109.86000061035156,78.457275390625,43990900
2004-10-26,110.12999725341797,111.5999984741211,109.87999725341797,111.54000091552734,79.65705108642578,54337400
2004-10-27,111.37999725341797,113.0999984741211,111.12000274658203,112.87999725341797,80.614013671875,73896000
2004-10-28,112.77999877929688,113.55999755859375,112.48999786376953,113.22000122070312,80.85684204101562,54413300
2004-10-29,113.12000274658203,113.63999938964844,112.9000015258789,113.19999694824219,80.84254455566406,48820200
2004-11-01,113.55999755859375,113.83999633789062,113.19999694824219,113.51000213623047,81.06395721435547,36720900
2004-11-02,113.66999816894531,114.56999969482422,113.22000122070312,113.55000305175781,81.09249114990234,56210000
2004-11-03,115.02999877929688,115.36000061035156,114.23999786376953,114.9800033569336,82.11376190185547,76960200
2004-11-04,114.77999877929688,116.66999816894531,114.68000030517578,116.55000305175781,83.23494720458984,55350300
2004-11-05,117.05000305175781,117.63999938964844,116.48999786376953,117.27999877929688,83.75628662109375,63287200
2004-11-08,116.9800033569336,117.2300033569336,116.72000122070312,117.11000061035156,83.63490295410156,33863800
2004-11-09,117.08000183105469,117.5,116.76000213623047,116.87999725341797,83.47062683105469,44658100
2004-11-10,117.05999755859375,117.55000305175781,116.76000213623047,116.97000122070312,83.534912109375,45265400
2004-11-11,117.18000030517578,118.12000274658203,117.0999984741211,117.86000061035156,84.17048645019531,37863200
2004-11-12,117.97000122070312,119.0,117.68000030517578,118.79000091552734,84.83467102050781,55583700
2004-11-15,118.5,118.7699966430664,118.2300033569336,118.7300033569336,85.04315185546875,35297900
